Transaction ID,Transaction Date,Price,Quantity,Revenue,Product,Customer ID
T100002399,2014-09-01,$31395.41,67,$271418.34,Wedicare,A199921
T100002400,2014-09-01,$67194.13,148,$1283191.08,Wedicare,A136821
T100002401,2014-09-01,$17804,38,$87297.02,Wedicare,A197721
T100002402,2014-09-01,$11717.3,25,$37797.75,Wedicare,A115521
T100002403,2014-09-01,$17339.62,37,$82782.69,Wedicare,A197521
T100002404,2014-09-01,$9105.17,22,$25846.92,Wedicare,A176121
T100002405,2014-09-01,$4967.21,12,$7691.16,Wedicare,A130521
T100002406,2014-09-01,$5381.83,13,$9027.59,Wedicare,A197521
T100002407,2014-09-01,$4552.58,11,$6461.73,Wedicare,A165421
T100002408,2014-09-01,$3317,10,$4280,Wedicare,A198621
T100002409,2014-09-01,$3317,10,$4280,Wedicare,A198121
T100002410,2014-09-01,$4312.1,13,$7233.2,Wedicare,A138521
T100002411,2014-09-01,$3980.4,12,$6163.2,Wedicare,A117021
T100002412,2014-09-01,$2943.84,12,$4558.2,Wedicare,A197221
T100002413,2014-09-01,$2703.36,11,$3837.02,Wedicare,A199921
T100002414,2014-09-01,$3192.61,13,$5355.35,Wedicare,A132721
T100002415,2014-09-01,$2205.81,9,$2561.58,Wedicare,A163621
T100002416,2014-09-01,$2205.81,9,$2561.58,Wedicare,A108821
T100002417,2014-09-01,$2943.84,12,$4558.2,Wedicare,A188621
T100002418,2014-09-01,$1965.32,8,$2028.72,Wedicare,A141121
T100002419,2014-09-01,$5157.94,21,$13976.34,Wedicare,A130221
T100002420,2014-09-01,$3980.4,12,$6163.2,Wedicare,A113521
T100002421,2014-09-01,$94642.3,202,$2466805.82,Wedicare,A108821
T100002422,2014-09-01,$100264.62,214,$2768597.18,Wedicare,A141121
T100002423,2014-09-01,$131568.81,283,$4804383.46,Wedicare,A123521
T100002424,2014-09-01,$7629.1,23,$22641.2,Wedicare,A157121
T100002425,2014-09-01,$5970.6,18,$13867.2,Wedicare,A197521
T100002426,2014-09-01,$5157.94,21,$13976.34,Wedicare,A132021
T100002427,2014-09-01,$8591.03,35,$38798.2,Wedicare,A199821
T100002428,2014-09-01,$59888.44,161,$1244133.94,Tridesta,A129421
T100002429,2014-09-01,$89260.47,240,$2764195.2,Tridesta,A157121
T100002430,2014-09-01,$7811.54,21,$21166.74,Tridesta,A104921
T100002431,2014-09-01,$7811.54,21,$21166.74,Tridesta,A120121
T100002432,2014-09-01,$8922.73,24,$27631.68,Tridesta,A199921
T100002433,2014-09-01,$7065.21,19,$17321.16,Tridesta,A141121
T100002434,2014-09-01,$9295.89,25,$29986.75,Tridesta,A196021
T100002435,2014-09-01,$15623.07,42,$84666.96,Tridesta,A119121
T100002436,2014-09-01,$17853.75,48,$110578.08,Tridesta,A188621
T100002437,2014-09-01,$26502.83,4,$13678.88,Samtan,A107521
T100002438,2014-09-01,$19877.12,3,$7694.37,Samtan,A176121
T100002439,2014-09-01,$19877.12,3,$7694.37,Samtan,A120221
T100002440,2014-09-01,$26502.83,4,$13678.88,Samtan,A100021
T100002441,2014-09-01,$26502.83,4,$13678.88,Samtan,A187221
T100002442,2014-09-01,$39754.25,6,$30777.48,Samtan,A199821
T100002443,2014-09-01,$53005.66,8,$54715.52,Samtan,A132821
T100002444,2014-09-01,$53005.66,8,$54715.52,Samtan,A130021
T100002445,2014-09-01,$46379.95,7,$41891.57,Samtan,A197521
T100002446,2014-09-01,$59631.37,9,$69249.33,Samtan,A155621
T100002447,2014-09-01,$6625.71,1,$854.93,Samtan,A198121
T100002448,2014-09-01,$6625.71,1,$854.93,Samtan,A199921
T100002449,2014-09-01,$6625.71,1,$854.93,Samtan,A123921
T100002450,2014-09-01,$6625.71,1,$854.93,Samtan,A129421
T100002451,2014-09-01,$6625.71,1,$854.93,Samtan,A103121
T100002452,2014-09-01,$6625.71,1,$854.93,Samtan,A121521
T100002453,2014-09-01,$6625.71,1,$854.93,Samtan,A173121
T100002454,2014-09-01,$6625.71,1,$854.93,Samtan,A100321
T100002455,2014-09-01,$6625.71,1,$854.93,Samtan,A122321
T100002456,2014-09-01,$6625.71,1,$854.93,Samtan,A130221
T100002457,2014-09-01,$6625.71,1,$854.93,Samtan,A119121
T100002458,2014-09-01,$6625.71,1,$854.93,Samtan,A181521
T100002459,2014-09-01,$86134.2,13,$144483.17,Samtan,A189621
T100002460,2014-09-01,$132514.15,20,$341972,Samtan,A157121
T100002461,2014-09-01,$13251.42,2,$3419.72,Samtan,A164921
T100002462,2014-09-01,$13251.42,2,$3419.72,Samtan,A105221
T100002463,2014-09-01,$13251.42,2,$3419.72,Samtan,A123421
T100002464,2014-09-01,$19877.12,3,$7694.37,Samtan,A104921
T100002465,2014-09-01,$13251.42,2,$3419.72,Samtan,A120521
T100002466,2014-09-01,$13251.42,2,$3419.72,Samtan,A147921
T100002467,2014-09-01,$13251.42,2,$3419.72,Samtan,A180821
T100002468,2014-09-01,$13251.42,2,$3419.72,Samtan,A138521
T100002469,2014-09-01,$13251.42,2,$3419.72,Samtan,A186921
T100002470,2014-10-01,$5531.1,35,$24979.15,Lomina,A199921
T100002471,2014-10-01,$1384.85,1,$178.69,Lomina,A120521
T100002472,2014-10-01,$4154.54,3,$1608.21,Lomina,A197721
T100002473,2014-10-01,$8309.09,6,$6432.84,Lomina,A179321
T100002474,2014-10-01,$9693.93,7,$8755.81,Lomina,A173121
T100002475,2014-10-01,$1384.85,1,$178.69,Lomina,A130221
T100002476,2014-10-01,$4005.28,23,$11886.63,Lomina,A110721
T100002477,2014-10-01,$1741.43,10,$2247,Lomina,A117821
T100002478,2014-10-01,$1393.14,8,$1438.08,Lomina,A112321
T100002479,2014-10-01,$2960.42,17,$6493.83,Lomina,A198121
T100002480,2014-10-01,$1393.14,8,$1438.08,Lomina,A199921
T100002481,2014-10-01,$2089.71,12,$3235.68,Lomina,A176121
T100002482,2014-10-01,$5572.56,32,$23009.28,Lomina,A121521
T100002483,2014-10-01,$1915.57,11,$2718.87,Lomina,A130521
T100002484,2014-10-01,$1915.57,11,$2718.87,Lomina,A179321
T100002485,2014-10-01,$1741.43,10,$2247,Lomina,A122321
T100002486,2014-10-01,$1567.28,9,$1820.07,Lomina,A132021
T100002487,2014-10-01,$1567.28,9,$1820.07,Lomina,A186921
T100002488,2014-10-01,$1567.28,9,$1820.07,Lomina,A130221
T100002489,2014-10-01,$4353.56,25,$14043.75,Lomina,A117021
T100002490,2014-10-01,$4113.08,26,$13798.72,Lomina,A146921
T100002491,2014-10-01,$3797.97,24,$11761.44,Lomina,A194621
T100002492,2014-10-01,$5531.1,35,$24979.15,Lomina,A158621
T100002493,2014-10-01,$1915.57,11,$2718.87,Lomina,A119121
T100002494,2014-10-01,$4005.28,23,$11886.63,Lomina,A181521
T100002495,2014-10-01,$10431.97,66,$88839.96,Lomina,A100021
T100002496,2014-10-01,$7139.84,41,$37772.07,Lomina,A197221
T100002497,2014-10-01,$4005.28,23,$11886.63,Lomina,A123921
T100002498,2014-10-01,$3656.99,21,$9909.27,Lomina,A199821
T100002499,2014-10-01,$2960.42,17,$6493.83,Lomina,A141121
T100002500,2014-10-01,$2786.28,16,$5752.32,Lomina,A181421
T100002501,2014-10-01,$34471.92,218,$969661.82,Lomina,A199821
T100002502,2014-10-01,$4154.54,3,$1608.21,Lomina,A198621
T100002503,2014-10-01,$5746.7,33,$24469.83,Lomina,A157121
T100002504,2014-10-01,$13408.97,77,$133224.63,Lomina,A100021
T100002505,2014-10-01,$12364.12,71,$113271.27,Lomina,A129421
T100002506,2014-10-01,$25300.42,54,$176286.78,Wedicare,A100021
T100002507,2014-10-01,$25424.81,56,$183714.72,Wedicare,A199921
T100002508,2014-10-01,$46761.41,103,$621474.19,Wedicare,A136821
T100002509,2014-10-01,$49663.78,106,$679272.38,Wedicare,A130021
T100002510,2014-10-01,$68106.3,150,$1318186.5,Wedicare,A176121
T100002511,2014-10-01,$16402.57,35,$74076.1,Wedicare,A115521
T100002512,2014-10-01,$24968.72,55,$177197.35,Wedicare,A197521
T100002513,2014-10-01,$51537.89,110,$731505.5,Wedicare,A164421
T100002514,2014-10-01,$4137.96,10,$5339.3,Wedicare,A198621
T100002515,2014-10-01,$3980.4,12,$6163.2,Wedicare,A157121
T100002516,2014-10-01,$4312.1,13,$7233.2,Wedicare,A140821
T100002517,2014-10-01,$3648.7,11,$5178.8,Wedicare,A132821
T100002518,2014-10-01,$2703.36,11,$3837.02,Wedicare,A123421
T100002519,2014-10-01,$2205.81,9,$2561.58,Wedicare,A188621
T100002520,2014-10-01,$6136.45,25,$19795,Wedicare,A199821
T100002521,2014-10-01,$3930.65,16,$8114.88,Wedicare,A130221
T100002522,2014-10-01,$35608,76,$349188.08,Wedicare,A189621
T100002523,2014-10-01,$32332.46,69,$287863.17,Wedicare,A173121
T100002524,2014-10-01,$6302.3,19,$15450.8,Wedicare,A138521
T100002525,2014-10-01,$5887.68,24,$18232.8,Wedicare,A197221
T100002526,2014-10-01,$4419.9,18,$10265.58,Wedicare,A132721
T100002527,2014-10-01,$4660.39,19,$11425.46,Wedicare,A108821
T100002528,2014-10-01,$5157.94,21,$13976.34,Wedicare,A132021
T100002529,2014-10-01,$4171.13,17,$9149.57,Wedicare,A141121
T100002530,2014-10-01,$103448.94,250,$3337062.5,Wedicare,A157521
T100002531,2014-10-01,$162416.91,351,$7355914.02,Wedicare,A123521
T100002532,2014-10-01,$13657.75,33,$58155.57,Wedicare,A197521
T100002533,2014-10-01,$13931.4,42,$75499.2,Wedicare,A197521
T100002534,2014-10-01,$11783.64,48,$72982.56,Wedicare,A129421
T100002535,2014-10-01,$8557.86,23,$25397.52,Tridesta,A199921
T100002536,2014-10-01,$16361.1,44,$92888.84,Tridesta,A120521
T100002537,2014-10-01,$8184.7,22,$23233.98,Tridesta,A188621
T100002538,2014-10-01,$7438.37,20,$19195.8,Tridesta,A141121
T100002539,2014-10-01,$9295.89,25,$29986.75,Tridesta,A121221
T100002540,2014-10-01,$24545.8,66,$209035.2,Tridesta,A104921
T100002541,2014-10-01,$45749.72,123,$726092.37,Tridesta,A157121
T100002542,2014-10-01,$31984.17,86,$354921.14,Tridesta,A113521
T100002543,2014-10-01,$88895.6,239,$2741425.6,Tridesta,A197521
T100002544,2014-10-01,$101168.5,272,$3550688,Tridesta,A129421
T100002545,2014-10-01,$6625.71,1,$854.93,Samtan,A164921
T100002546,2014-10-01,$6625.71,1,$854.93,Samtan,A104921
T100002547,2014-10-01,$6625.71,1,$854.93,Samtan,A197221
T100002548,2014-10-01,$6625.71,1,$854.93,Samtan,A123921
T100002549,2014-10-01,$6625.71,1,$854.93,Samtan,A103521
T100002550,2014-10-01,$6625.71,1,$854.93,Samtan,A174821
T100002551,2014-10-01,$6625.71,1,$854.93,Samtan,A147921
T100002552,2014-10-01,$6625.71,1,$854.93,Samtan,A199421
T100002553,2014-10-01,$6625.71,1,$854.93,Samtan,A122321
T100002554,2014-10-01,$6625.71,1,$854.93,Samtan,A180821
T100002555,2014-10-01,$6625.71,1,$854.93,Samtan,A140821
T100002556,2014-10-01,$6625.71,1,$854.93,Samtan,A123521
T100002557,2014-10-01,$6625.71,1,$854.93,Samtan,A181421
T100002558,2014-10-01,$6625.71,1,$854.93,Samtan,A157521
T100002559,2014-10-01,$6625.71,1,$854.93,Samtan,A111921
T100002560,2014-10-01,$6625.71,1,$854.93,Samtan,A105321
T100002561,2014-10-01,$6625.71,1,$854.93,Samtan,A181521
T100002562,2014-10-01,$6625.71,1,$854.93,Samtan,A142221
T100002563,2014-10-01,$66257.08,10,$85493,Samtan,A197521
T100002564,2014-10-01,$79508.49,12,$123109.92,Samtan,A189621
T100002565,2014-10-01,$13251.42,2,$3419.72,Samtan,A198621
T100002566,2014-10-01,$13251.42,2,$3419.72,Samtan,A100021
T100002567,2014-10-01,$13251.42,2,$3419.72,Samtan,A129421
T100002568,2014-10-01,$13251.42,2,$3419.72,Samtan,A176121
T100002569,2014-10-01,$13251.42,2,$3419.72,Samtan,A173121
T100002570,2014-10-01,$13251.42,2,$3419.72,Samtan,A100321
T100002571,2014-10-01,$152391.27,23,$452257.97,Samtan,A157121
T100002572,2014-10-01,$26502.83,4,$13678.88,Samtan,A105221
T100002573,2014-10-01,$26502.83,4,$13678.88,Samtan,A107521
T100002574,2014-10-01,$59631.37,9,$69249.33,Samtan,A199921
T100002575,2014-10-01,$19877.12,3,$7694.37,Samtan,A117021
T100002576,2014-10-01,$26502.83,4,$13678.88,Samtan,A190121
T100002577,2014-10-01,$33128.54,5,$21373.25,Samtan,A186921
T100002578,2014-10-01,$19877.12,3,$7694.37,Samtan,A187221
T100002579,2014-10-01,$46379.95,7,$41891.57,Samtan,A155621
T100002580,2014-10-01,$39754.25,6,$30777.48,Samtan,A120221
T100002581,2014-10-01,$33128.54,5,$21373.25,Samtan,A121521
T100002582,2014-10-01,$39754.25,6,$30777.48,Samtan,A132821
T100002583,2014-10-01,$39754.25,6,$30777.48,Samtan,A130021
T100002584,2014-10-01,$59631.37,9,$69249.33,Samtan,A199821
T100002585,2014-11-01,$4585.75,29,$17159.59,Lomina,A100021
T100002586,2014-11-01,$5688.66,36,$26424.72,Lomina,A199921
T100002587,2014-11-01,$5846.21,37,$27910.95,Lomina,A197721
T100002588,2014-11-01,$11700.72,74,$111722.98,Lomina,A179321
T100002589,2014-11-01,$5539.39,4,$2859.04,Lomina,A138521
T100002590,2014-11-01,$1384.85,1,$178.69,Lomina,A130221
T100002591,2014-11-01,$1741.43,10,$2247,Lomina,A164921
T100002592,2014-11-01,$1915.57,11,$2718.87,Lomina,A117821
T100002593,2014-11-01,$4353.56,25,$14043.75,Lomina,A107521
T100002594,2014-11-01,$4353.56,25,$14043.75,Lomina,A198121
T100002595,2014-11-01,$1741.43,10,$2247,Lomina,A147921
T100002596,2014-11-01,$2089.71,12,$3235.68,Lomina,A103121
T100002597,2014-11-01,$1567.28,9,$1820.07,Lomina,A179321
T100002598,2014-11-01,$10622.69,61,$83610.87,Lomina,A100321
T100002599,2014-11-01,$2263.85,13,$3797.43,Lomina,A132021
T100002600,2014-11-01,$1915.57,11,$2718.87,Lomina,A199821
T100002601,2014-11-01,$2089.71,12,$3235.68,Lomina,A130221
T100002602,2014-11-01,$8881.27,51,$58444.47,Lomina,A164421
T100002603,2014-11-01,$2089.71,12,$3235.68,Lomina,A117021
T100002604,2014-11-01,$3482.85,20,$8988,Lomina,A181521
T100002605,2014-11-01,$1567.28,9,$1820.07,Lomina,A131421
T100002606,2014-11-01,$1915.57,11,$2718.87,Lomina,A194621
T100002607,2014-11-01,$9801.74,62,$78413.88,Lomina,A197521
T100002608,2014-11-01,$4701.85,27,$16380.63,Lomina,A157121
T100002609,2014-11-01,$3482.85,20,$8988,Lomina,A100021
T100002610,2014-11-01,$4179.42,24,$12942.72,Lomina,A199921
T100002611,2014-11-01,$4179.42,24,$12942.72,Lomina,A136821
T100002612,2014-11-01,$8184.7,47,$49636.23,Lomina,A138321
T100002613,2014-11-01,$6791.56,39,$34176.87,Lomina,A141121
T100002614,2014-11-01,$3482.85,20,$8988,Lomina,A181421
T100002615,2014-11-01,$3482.85,20,$8988,Lomina,A119121
T100002616,2014-11-01,$13408.97,77,$133224.63,Lomina,A129421
T100002617,2014-11-01,$13591.41,29,$50858.17,Wedicare,A157121
T100002618,2014-11-01,$32796.84,70,$296229.5,Wedicare,A199921
T100002619,2014-11-01,$13118.74,28,$47396.72,Wedicare,A197721
T100002620,2014-11-01,$11717.3,25,$37797.75,Wedicare,A173121
T100002621,2014-11-01,$14528.46,31,$58113.84,Wedicare,A115521
T100002622,2014-11-01,$93531.11,206,$2486117.18,Wedicare,A140821
T100002623,2014-11-01,$52010.56,111,$744925.44,Wedicare,A164421
T100002624,2014-11-01,$12181.68,26,$40867.58,Wedicare,A187221
T100002625,2014-11-01,$7446.67,18,$17295.48,Wedicare,A176121
T100002626,2014-11-01,$4552.58,11,$6461.73,Wedicare,A130521
T100002627,2014-11-01,$4967.21,12,$7691.16,Wedicare,A197521
T100002628,2014-11-01,$4312.1,13,$7233.2,Wedicare,A104921
T100002629,2014-11-01,$2653.6,8,$2739.2,Wedicare,A120221
T100002630,2014-11-01,$3980.4,12,$6163.2,Wedicare,A132821
T100002631,2014-11-01,$245458,10,$316720,Wedicare,A132721
T100002632,2014-11-01,$2205.81,9,$2561.58,Wedicare,A163621
T100002633,2014-11-01,$2205.81,9,$2561.58,Wedicare,A108821
T100002634,2014-11-01,$2703.36,11,$3837.02,Wedicare,A188621
T100002635,2014-11-01,$2205.81,9,$2561.58,Wedicare,A132021
T100002636,2014-11-01,$2943.84,12,$4558.2,Wedicare,A141121
T100002637,2014-11-01,$4171.13,17,$9149.57,Wedicare,A130221
T100002638,2014-11-01,$47325.3,101,$616755.49,Wedicare,A157521
T100002639,2014-11-01,$2985.3,9,$3466.8,Wedicare,A113521
T100002640,2014-11-01,$24836.04,53,$169846.45,Wedicare,A189621
T100002641,2014-11-01,$89957.04,192,$2228613.12,Wedicare,A141121
T100002642,2014-11-01,$7446.67,18,$17295.48,Wedicare,A198621
T100002643,2014-11-01,$7960.8,24,$24652.8,Wedicare,A157121
T100002644,2014-11-01,$251320.8,547,$17738384.03,Wedicare,A123521
T100002645,2014-11-01,$20565.4,62,$164523.2,Wedicare,A197521
T100002646,2014-11-01,$13251.42,54,$92332.44,Wedicare,A129421
T100002647,2014-11-01,$6318.89,17,$13860.78,Tridesta,A198621
T100002648,2014-11-01,$17853.75,48,$110578.08,Tridesta,A112321
T100002649,2014-11-01,$7065.21,19,$17321.16,Tridesta,A199921
T100002650,2014-11-01,$15249.91,41,$80676.93,Tridesta,A100321
T100002651,2014-11-01,$6318.89,17,$13860.78,Tridesta,A188621
T100002652,2014-11-01,$62110.83,167,$1338388.1,Tridesta,A197521
T100002653,2014-11-01,$6318.89,17,$13860.78,Tridesta,A141121
T100002654,2014-11-01,$9669.06,26,$32438.12,Tridesta,A196021
T100002655,2014-11-01,$25292.13,68,$221918,Tridesta,A180821
T100002656,2014-11-01,$34961.18,94,$424045.28,Tridesta,A119121
T100002657,2014-11-01,$58760.66,158,$1197959.16,Tridesta,A104921
T100002658,2014-11-01,$24545.8,66,$209035.2,Tridesta,A129421
T100002659,2014-11-01,$104137.22,280,$3762376.8,Tridesta,A157121
T100002660,2014-11-01,$6625.71,1,$854.93,Samtan,A164921
T100002661,2014-11-01,$6625.71,1,$854.93,Samtan,A112321
T100002662,2014-11-01,$6625.71,1,$854.93,Samtan,A104921
T100002663,2014-11-01,$6625.71,1,$854.93,Samtan,A107521
T100002664,2014-11-01,$6625.71,1,$854.93,Samtan,A197221
T100002665,2014-11-01,$6625.71,1,$854.93,Samtan,A123921
T100002666,2014-11-01,$6625.71,1,$854.93,Samtan,A121521
T100002667,2014-11-01,$6625.71,1,$854.93,Samtan,A199421
T100002668,2014-11-01,$6625.71,1,$854.93,Samtan,A122321
T100002669,2014-11-01,$6625.71,1,$854.93,Samtan,A180821
T100002670,2014-11-01,$6625.71,1,$854.93,Samtan,A140821
T100002671,2014-11-01,$6625.71,1,$854.93,Samtan,A130221
T100002672,2014-11-01,$6625.71,1,$854.93,Samtan,A123521
T100002673,2014-11-01,$6625.71,1,$854.93,Samtan,A117021
T100002674,2014-11-01,$6625.71,1,$854.93,Samtan,A105321
T100002675,2014-11-01,$53005.66,8,$54715.52,Samtan,A130021
T100002676,2014-11-01,$106011.32,16,$218862.08,Samtan,A189621
T100002677,2014-11-01,$132514.15,20,$341972,Samtan,A197521
T100002678,2014-11-01,$13251.42,2,$3419.72,Samtan,A120521
T100002679,2014-11-01,$13251.42,2,$3419.72,Samtan,A129421
T100002680,2014-11-01,$13251.42,2,$3419.72,Samtan,A100321
T100002681,2014-11-01,$19877.12,3,$7694.37,Samtan,A187221
T100002682,2014-11-01,$165642.69,25,$534331.25,Samtan,A157121
T100002683,2014-11-01,$19877.12,3,$7694.37,Samtan,A198621
T100002684,2014-11-01,$39754.25,6,$30777.48,Samtan,A100021
T100002685,2014-11-01,$26502.83,4,$13678.88,Samtan,A176121
T100002686,2014-11-01,$19877.12,3,$7694.37,Samtan,A173121
T100002687,2014-11-01,$19877.12,3,$7694.37,Samtan,A186921
T100002688,2014-11-01,$19877.12,3,$7694.37,Samtan,A132821
T100002689,2014-11-01,$33128.54,5,$21373.25,Samtan,A155621
T100002690,2014-11-01,$39754.25,6,$30777.48,Samtan,A120221
T100002691,2014-11-01,$39754.25,6,$30777.48,Samtan,A199821
T100002692,2014-12-01,$5846.21,37,$27910.95,Lomina,A199921
T100002693,2014-12-01,$3797.97,24,$11761.44,Lomina,A197721
T100002694,2014-12-01,$5215.98,33,$22209.99,Lomina,A197521
T100002695,2014-12-01,$5539.39,4,$2859.04,Lomina,A157121
T100002696,2014-12-01,$1384.85,1,$178.69,Lomina,A120521
T100002697,2014-12-01,$2769.7,2,$714.76,Lomina,A163621
T100002698,2014-12-01,$6924.24,5,$4467.25,Lomina,A138521
T100002699,2014-12-01,$1384.85,1,$178.69,Lomina,A130221
T100002700,2014-12-01,$1393.14,8,$1438.08,Lomina,A164921
T100002701,2014-12-01,$1741.43,10,$2247,Lomina,A117821
T100002702,2014-12-01,$1741.43,10,$2247,Lomina,A199921
T100002703,2014-12-01,$2263.85,13,$3797.43,Lomina,A123921
T100002704,2014-12-01,$1741.43,10,$2247,Lomina,A147921
T100002705,2014-12-01,$6443.27,37,$30761.43,Lomina,A121521
T100002706,2014-12-01,$1915.57,11,$2718.87,Lomina,A130521
T100002707,2014-12-01,$4527.71,26,$15189.72,Lomina,A122321
T100002708,2014-12-01,$4527.71,26,$15189.72,Lomina,A141121
T100002709,2014-12-01,$2089.71,12,$3235.68,Lomina,A130221
T100002710,2014-12-01,$1567.28,9,$1820.07,Lomina,A132821
T100002711,2014-12-01,$1567.28,9,$1820.07,Lomina,A190121
T100002712,2014-12-01,$3955.52,25,$12759.75,Lomina,A196021
T100002713,2014-12-01,$5215.98,33,$22209.99,Lomina,A158521
T100002714,2014-12-01,$5215.98,33,$22209.99,Lomina,A119021
T100002715,2014-12-01,$1898.98,12,$2940.36,Lomina,A194621
T100002716,2014-12-01,$4527.71,26,$15189.72,Lomina,A181521
T100002717,2014-12-01,$3308.71,19,$8111.67,Lomina,A127221
T100002718,2014-12-01,$8383.72,53,$57333.81,Lomina,A100021
T100002719,2014-12-01,$22771.21,144,$423103.68,Lomina,A179321
T100002720,2014-12-01,$6443.27,37,$30761.43,Lomina,A110721
T100002721,2014-12-01,$4179.42,24,$12942.72,Lomina,A112321
T100002722,2014-12-01,$3656.99,21,$9909.27,Lomina,A157121
T100002723,2014-12-01,$6443.27,37,$30761.43,Lomina,A198121
T100002724,2014-12-01,$4005.28,23,$11886.63,Lomina,A100021
T100002725,2014-12-01,$3482.85,20,$8988,Lomina,A120521
T100002726,2014-12-01,$4005.28,23,$11886.63,Lomina,A103121
T100002727,2014-12-01,$4005.28,23,$11886.63,Lomina,A199821
T100002728,2014-12-01,$4353.56,25,$14043.75,Lomina,A119121
T100002729,2014-12-01,$12330.95,78,$124105.02,Lomina,A199821
T100002730,2014-12-01,$8358.84,48,$51770.88,Lomina,A129421
T100002731,2014-12-01,$6269.13,36,$29121.12,Lomina,A181421
T100002732,2014-12-01,$13591.41,29,$50858.17,Wedicare,A157121
T100002733,2014-12-01,$14080.67,31,$56322.66,Wedicare,A199921
T100002734,2014-12-01,$15929.89,34,$69885.98,Wedicare,A120521
T100002735,2014-12-01,$56223.15,120,$870552,Wedicare,A108821
T100002736,2014-12-01,$14992.84,32,$61905.92,Wedicare,A173121
T100002737,2014-12-01,$17339.62,37,$82782.69,Wedicare,A115521
T100002738,2014-12-01,$4137.96,10,$5339.3,Wedicare,A198621
T100002739,2014-12-01,$3723.33,9,$4323.87,Wedicare,A120521
T100002740,2014-12-01,$7446.67,18,$17295.48,Wedicare,A176121
T100002741,2014-12-01,$3723.33,9,$4323.87,Wedicare,A130521
T100002742,2014-12-01,$4312.1,13,$7233.2,Wedicare,A157121
T100002743,2014-12-01,$3980.4,12,$6163.2,Wedicare,A198121
T100002744,2014-12-01,$3648.7,11,$5178.8,Wedicare,A120221
T100002745,2014-12-01,$2985.3,9,$3466.8,Wedicare,A140821
T100002746,2014-12-01,$2985.3,9,$3466.8,Wedicare,A138521
T100002747,2014-12-01,$3980.4,12,$6163.2,Wedicare,A132821
T100002748,2014-12-01,$3317,10,$4280,Wedicare,A117021
T100002749,2014-12-01,$2454.58,10,$3167.2,Wedicare,A132721
T100002750,2014-12-01,$3192.61,13,$5355.35,Wedicare,A163621
T100002751,2014-12-01,$3192.61,13,$5355.35,Wedicare,A188621
T100002752,2014-12-01,$121352.45,259,$4055520.42,Wedicare,A141121
T100002753,2014-12-01,$24827.75,60,$192214.8,Wedicare,A197221
T100002754,2014-12-01,$7446.67,18,$17295.48,Wedicare,A197521
T100002755,2014-12-01,$6965.7,21,$18874.8,Wedicare,A123521
T100002756,2014-12-01,$3930.65,16,$8114.88,Wedicare,A197221
T100002757,2014-12-01,$3930.65,16,$8114.88,Wedicare,A108821
T100002758,2014-12-01,$4909.16,20,$12668.8,Wedicare,A132021
T100002759,2014-12-01,$5398.42,22,$15324.54,Wedicare,A141121
T100002760,2014-12-01,$7612.52,31,$30450.06,Wedicare,A129421
T100002761,2014-12-01,$17248.4,52,$115731.2,Wedicare,A197521
T100002762,2014-12-01,$411913.35,893,$47463048.23,Wedicare,A123521
T100002763,2014-12-01,$13392.39,36,$62209.8,Tridesta,A104921
T100002764,2014-12-01,$9295.89,25,$29986.75,Tridesta,A199921
T100002765,2014-12-01,$9669.06,26,$32438.12,Tridesta,A188621
T100002766,2014-12-01,$37565.03,101,$489557.1,Tridesta,A197521
T100002767,2014-12-01,$21568.79,58,$161418.06,Tridesta,A131421
T100002768,2014-12-01,$28634,77,$284492.67,Tridesta,A113521
T100002769,2014-12-01,$8557.86,23,$25397.52,Tridesta,A194621
T100002770,2014-12-01,$45749.72,123,$726092.37,Tridesta,A139021
T100002771,2014-12-01,$21568.79,58,$161418.06,Tridesta,A120121
T100002772,2014-12-01,$33841.69,91,$397366.97,Tridesta,A180821
T100002773,2014-12-01,$81822.1,220,$2322691.8,Tridesta,A157121
T100002774,2014-12-01,$55791.94,150,$1079844,Tridesta,A129421
T100002775,2014-12-01,$6625.71,1,$854.93,Samtan,A112321
T100002776,2014-12-01,$6625.71,1,$854.93,Samtan,A123421
T100002777,2014-12-01,$6625.71,1,$854.93,Samtan,A104921
T100002778,2014-12-01,$6625.71,1,$854.93,Samtan,A198121
T100002779,2014-12-01,$6625.71,1,$854.93,Samtan,A123921
T100002780,2014-12-01,$6625.71,1,$854.93,Samtan,A155621
T100002781,2014-12-01,$6625.71,1,$854.93,Samtan,A174821
T100002782,2014-12-01,$6625.71,1,$854.93,Samtan,A147921
T100002783,2014-12-01,$6625.71,1,$854.93,Samtan,A129421
T100002784,2014-12-01,$6625.71,1,$854.93,Samtan,A100321
T100002785,2014-12-01,$6625.71,1,$854.93,Samtan,A180821
T100002786,2014-12-01,$6625.71,1,$854.93,Samtan,A117021
T100002787,2014-12-01,$6625.71,1,$854.93,Samtan,A181421
T100002788,2014-12-01,$6625.71,1,$854.93,Samtan,A190121
T100002789,2014-12-01,$6625.71,1,$854.93,Samtan,A119121
T100002790,2014-12-01,$6625.71,1,$854.93,Samtan,A181521
T100002791,2014-12-01,$6625.71,1,$854.93,Samtan,A131721
T100002792,2014-12-01,$6625.71,1,$854.93,Samtan,A127221
T100002793,2014-12-01,$6625.71,1,$854.93,Samtan,A113521
T100002794,2014-12-01,$6625.71,1,$854.93,Samtan,A194621
T100002795,2014-12-01,$119262.74,18,$276997.32,Samtan,A157121
